County,State,actual_risk,predicted_risk,prediction_error,unemployment_rate,median_household_income,per_capita_income,pct_no_health_insurance_places,pct_high_blood_pressure,pct_on_bp_medication,pct_coronary_heart_disease,pct_annual_checkup,pct_cholesterol_screening,pct_current_smoking,pct_diabetes,pct_high_cholesterol,pct_low_physical_activity,pct_obesity,pct_stroke,pct_with_insurance,pct_without_insurance,pct_with_public_insurance,primary_care_physicians_per_1k,nurse_practitioners_per_1k,physician_assistants_per_1k,hospital_beds_per_1k,critical_access_hospitals_per_1k,hospitals_diabetes_prevention_per_1k,hospitals_nutrition_programs_per_1k,hospitals_community_health_education_per_1k,risk_rank,risk_percentile,shap_unemployment_rate,shap_median_household_income,shap_per_capita_income,shap_pct_no_health_insurance_places,shap_pct_high_blood_pressure,shap_pct_on_bp_medication,shap_pct_coronary_heart_disease,shap_pct_annual_checkup,shap_pct_cholesterol_screening,shap_pct_current_smoking,shap_pct_diabetes,shap_pct_high_cholesterol,shap_pct_low_physical_activity,shap_pct_obesity,shap_pct_stroke,shap_pct_with_insurance,shap_pct_without_insurance,shap_pct_with_public_insurance,shap_primary_care_physicians_per_1k,shap_nurse_practitioners_per_1k,shap_physician_assistants_per_1k,shap_hospital_beds_per_1k,shap_critical_access_hospitals_per_1k,shap_hospitals_diabetes_prevention_per_1k,shap_hospitals_nutrition_programs_per_1k,shap_hospitals_community_health_education_per_1k
Atlantic,New Jersey,0.8974866739579889,1.0671206776483806,0.16963400369039172,8.1,76819.0,41448.0,8.1,36.3,59.3,5.7,76.1,88.4,13.0,10.0,32.1,26.7,33.2,3.0,91.4088360651568,7.427701453056359,41.08817534055441,17.062120770228102,26.53723779131516,11.233495043796005,63.2421274792901,0.0,0.0643196288375497,0.0302552753779997,0.1238366416723099,2262,73.5,0.013689356748180049,-0.02558322446374067,-0.04994151319248766,0.001733458549926466,-0.00030388025115884467,-0.010709343694646543,-0.004050563483291795,-0.007156437619520292,-0.002399397446394875,-0.1072429484597369,0.0007093363814517397,-0.007011005257289634,-0.001972352176062072,-0.06199523002855507,-0.0028929471216250406,0.004950967174719545,-0.0009925114975649033,0.03630499969862984,0.001117420836152718,-0.00013469243107858223,-0.004790826227528658,0.005593073502580903,0.02449041046230517,0.0017670034593291176,-0.002097739035929336,-0.00244908346884323
Bryan,Georgia,1.145982026176642,0.9822306909647388,0.16375133521190322,5.6,94234.0,42576.0,10.2,33.3,60.4,5.3,74.6,87.6,14.0,9.8,34.0,21.7,37.7,2.9,82.17093226643077,7.692153038862864,22.06719073564004,10.221125410564904,18.34483091300125,10.534146461775292,53.32501309525135,0.0764288489135944,0.0434943344860141,0.0300355184092446,0.1298157918401412,2402,78.1,0.014752080599382319,-0.03819700383174566,-0.008038020040145786,0.0014966787422257086,-0.009769373125822843,-0.007576510756092729,-0.006034318469098654,0.0003908635518797653,-0.0003986013858156052,-0.02469761035680059,0.0014122360636409142,-0.003485110876767745,-0.00506330797047847,0.01716412408235858,0.0002766300138157232,-0.0033707167422496963,-0.00044876714235680476,-0.2770723283821397,0.0009472202019285845,0.0003082588178085703,-0.0018748610137114413,0.004761097788040229,0.05849743649781416,0.0016620091838894864,-0.0020472867841869018,0.00014752560880577345
Power,Idaho,0.0,0.9219041630906973,0.9219041630906973,5.9,59760.0,25083.0,12.5,30.7,74.7,6.5,72.1,78.7,15.3,10.7,28.4,28.7,37.7,3.5,79.98303647158609,16.297104083363624,41.06385556767236,10.308059034047316,14.491230805135755,12.099381809323113,51.35935141739781,0.5409967772620375,0.1736471582290295,0.0,0.3691711763893859,2506,81.5,0.015531688304014753,0.008034639965886799,-0.016926143699518708,0.0013235697354363578,-0.06606269984375425,-0.011108765483325109,-0.013517570121861082,0.023186142874218343,-0.0007182925646791409,-0.11581500756240996,-0.02258300541204526,-0.015328685135950365,-0.023705886759210846,-0.007275259603143827,-0.00271643979015352,-0.032541172650821536,-0.012638582644836523,-0.011847343761987617,-0.004695960707554139,0.002877280712391373,-0.011178509694402957,0.003347086482364077,-0.024508602585640884,0.0029374718510990043,-0.015155993934409893,0.0045018584304326575
Lancaster,Pennsylvania,0.948819257092424,1.1123216723254485,0.16350241523302456,3.3,83703.0,41319.0,8.7,31.4,59.0,5.7,77.9,83.4,15.2,8.9,29.9,22.4,35.1,2.8,87.38356824069217,10.852881098625286,33.49170857285052,9.67509276150098,14.420258691604836,7.882056906732242,33.7981902181804,0.0,0.0436060951513299,0.0173574533361414,0.0617926450451572,2173,70.6,0.019468580781855455,-0.03382375538194185,-0.021074590548178125,0.0021279058258076794,-0.02095533979031254,-0.007468320558581054,-0.002149189307233176,-0.008519912168796995,-0.0010691594831150606,-0.030901434648662324,1.4784900249019975e-07,-0.005107160713393911,-0.008444603780458944,-0.008920753483936061,-0.0008984120272028619,0.0023399482525711494,-0.0011690437845818594,-0.04614789074527527,0.0007173912570918367,0.00016962132753415885,-0.003953189088559501,0.0008542364722927849,0.03163433462754147,0.00040112284068296515,-0.010005994583053616,-0.0032712135062074777
Ray,Missouri,0.6470537485980502,1.1881141943256175,0.5410604457275673,2.1,72152.0,38179.0,7.9,38.3,80.2,6.7,76.6,78.6,19.7,12.6,37.4,25.8,40.4,3.3,89.37969113967733,9.602277629195063,33.047191786731084,61.33270918729122,118.60174750203164,18.363156341264013,252.9973884128856,0.2642203379521226,0.4740277591975477,0.1491838461921857,0.9685147657590788,1998,65.0,-0.005774920288619369,-0.02957155126473465,0.0011380954478632465,0.003552073298106114,-0.0012266502682521626,0.0037302963508742404,-0.003796427927414277,-0.013383074810565339,0.0011728540140257832,0.019345318600341402,-0.0014393573045857059,-0.0003317768356840395,-0.0020724502810125565,0.06005122366481244,-0.0007000528089188104,0.002680250709149398,-0.006687587062673868,-0.20492470165927829,0.0008314869115421484,-8.403908367968742e-05,-0.004648371011293285,0.0019610353137078057,0.06606064539199331,0.0018728300389844804,0.02164591271174514,0.010224785788624485
Fayette,Kentucky,1.2806336950342647,1.102439136889834,0.17819455814443064,5.0,67631.0,42272.0,5.0,35.4,65.6,6.2,77.7,83.0,15.4,11.6,28.9,22.6,33.7,3.1,92.1465919526228,6.77174109959582,34.07766262486179,2.325894023911619,5.636716460994645,2.26790468948535,10.956591778268937,0.0207618794924833,0.0219143896720986,0.0031234968171567,0.0338608636124858,2192,71.3,0.01807526146060069,-0.0006103137301113602,-0.029470679701653214,0.006805540592157681,0.0037480698659935704,-0.00599676676767038,-0.004941119419562799,-0.009794768353617788,0.0013665598368125093,-0.040147406736061896,-0.000563403522441352,-0.005750421063066454,-0.005924104995889368,-0.0512046919469557,-0.0020056418373836093,0.0032667508186033384,-0.0020861785681607447,-0.06298174248598377,0.007687156585682839,0.0002105481983010528,0.0007328449071963851,4.4882686277278666e-05,0.04693416672094486,-0.00270366006456663,-0.015599420700976837,-0.015140671579194043
Santa Barbara,California,0.781857284983581,0.9529555382243983,0.1710982532408173,6.1,95977.0,46679.0,7.3,27.0,73.0,5.3,70.6,84.9,9.0,10.4,29.9,20.9,30.1,2.8,89.79868874601424,9.1141896899086,40.12038335935747,2.1274093426572107,1.378090922805425,1.2722758673095125,6.545938665463591,0.0036957345251858,0.0110872035755576,0.0,0.0140947264591333,2446,79.5,0.023222311772669414,-0.023727408709607347,-0.08090300393082983,0.0011834118084346605,-0.026861588730306658,-0.0042582893455315775,-0.0056559577089257875,0.008194023125822363,-0.0029942615395973085,-0.1299306161990183,-0.00486811179663039,-0.005387409963729396,-0.007826127594740417,-0.12237464084162179,-0.002259952230712996,0.004210042244299117,-0.000757500588833741,0.0664892258844942,0.005555716313627456,-0.00015933490877355667,-0.001216924985544437,0.0029520018519865843,0.036899694855687504,-0.005947634602262571,-0.019637485387318812,-0.019472987259197428
Marshall,Oklahoma,2.4420788979336256,2.2418233867294353,0.20025551120419038,5.4,56495.0,27759.0,17.2,37.3,80.1,10.4,72.6,82.9,21.1,13.1,39.4,35.8,43.7,5.0,80.34439574201629,16.62492172824045,44.28303068252974,75.27187473870414,93.69498347532806,37.0784164931319,236.15352065765512,0.4676501901312124,0.405659373062194,0.5900741535898885,1.0753978848695478,41,1.3,0.03146773972167202,0.042128719614955595,0.039178139616870444,0.0011355938846961595,0.0292528615398372,0.011915582837405389,0.02622960244973087,0.036500586848325564,-0.010654886420206787,0.05832897389623424,7.811554220226471e-06,0.026375974702356777,0.03452504703643101,0.08012909321785383,0.00696172920055601,-0.01933282132223343,0.02202471241890664,0.24773968582116918,0.013076257692072948,0.021136475579055323,0.030603340783658343,0.0347546650062569,0.07913508924968689,0.008836998167445861,0.09359074265358326,0.028287324288336867
Jackson,Oregon,1.4993114944194812,1.4296132136566337,0.06969828076284745,5.4,71443.0,38797.0,9.4,33.7,54.0,8.4,73.6,82.5,16.7,9.7,26.7,21.1,35.9,4.0,94.29582185824032,5.947872880127555,50.0321604580374,1.565055883286429,2.249812847725776,1.1975521250099352,3.775048548047789,0.002858748478851,0.0029764638749933,0.0,0.0225680280785063,1229,40.0,0.024724732413261966,-0.013898308360172276,0.0022363692887619312,0.0002467794640643616,-0.03269807979141391,-0.0009085758987510744,0.012110124865015639,0.004576615264708451,-0.0010302026970650602,0.016617556338315492,-0.00027021207328657443,-0.00956879071445454,-0.001846532414108206,-0.016651933946472602,-0.0030705449682032417,0.0116829972262511,-0.0014572977212508162,0.18171910109893155,0.004310420044948761,0.007221874148962016,-0.007935864972053952,0.003939368393469287,0.03162466514449505,-0.011801097564522233,-0.016239267197254582,-0.022509028406103308
New Hanover,North Carolina,0.7117378125366336,0.8201811463807502,0.10844333384411664,4.7,72892.0,46083.0,8.4,30.0,78.0,6.2,77.7,84.9,11.5,9.1,36.8,18.2,32.4,3.1,85.61117344631822,10.115887662653025,30.29156130155912,1.567298662124076,3.079327982800642,2.372369541494575,5.59866820444579,0.0097918888852949,0.0035525022823971,0.0,0.0130465909805444,2651,86.2,0.022751024991783927,-0.013994485385319898,-0.0658516707557222,0.0013147567853437079,-0.017245543449588813,-0.007771266858396993,-0.00498868522064898,-0.00896859202430367,-0.0011834133043058116,-0.10636427889584447,-0.002463972081813638,0.0023006277568182183,-0.010959012488306386,-0.09686457028455409,-0.0007909717053471066,0.0009647425381703119,-0.0011761472326131802,-0.14405318623026997,0.004901505199321525,0.0023656493387707333,-0.0012386997143941025,0.002018998750688917,0.047528225931362654,-0.011834978259090013,-0.02254734991919309,-0.01415590779235716
Hawkins,Tennessee,2.081911262798635,1.5917455558679299,0.49016570693070527,8.4,55278.0,29206.0,8.3,35.5,81.6,6.8,74.9,86.0,19.2,14.7,33.6,28.9,37.6,3.4,87.34982935153583,9.65358361774744,43.30034129692833,21.538583370925352,46.95200472449801,15.680579035403142,77.86670327130221,0.0790674749073846,0.0465314509368777,0.0,0.1623243992742278,733,23.8,0.01671118185731287,0.026046889734226288,0.01201155078224873,0.0051725088631836055,-0.008064852364104907,0.02661612357074717,0.001654467331322904,-0.0020575821264090595,-0.003706660397213003,0.0416994543332396,0.004365800693593601,-0.0056276881613689,0.004575393551081424,-0.013270930763580976,-0.0030103454376409025,0.002724142098898247,-0.00229072194349017,0.16674477970270482,0.0026476463570731176,0.009951709306826996,-0.007110910351949144,0.005427354121992197,0.04082398116420927,0.003189128060099395,-0.009008545003348125,0.007043334197715295
Ventura,California,1.2210851143335864,0.97217919141889,0.24890592291469638,5.5,107327.0,48416.0,7.8,30.9,52.8,6.2,67.8,86.8,10.7,11.5,34.8,21.0,28.9,2.8,92.14612037271424,7.946696560951795,36.65135789968539,7.300812812879882,6.714515685817437,3.4852721539113776,21.8669506652746,0.0049516095442665,0.0312673350700366,0.005395270589915,0.040918647196054,2418,78.6,0.02585336892619864,-0.022952874676935627,-0.05438507394869179,0.0027094644385149717,-0.016953427389749903,-0.001180865386608155,-0.0033983308384838828,0.01472780562879354,-0.0033469275611280823,-0.07673337737761167,-0.000550911289884121,-0.0003173221089896261,-0.007835565362951198,-0.15932073080147502,-0.001862083014642373,0.004805212891751858,0.0034789832350108473,-0.028376990212821394,0.0005527613949660834,-5.4123801188779996e-05,-0.0020080843277868314,0.0015523959330658748,0.04985376558729464,-0.0013485968573577973,-0.011586064528105653,-0.0076315638228537045
San Juan,Utah,1.4625992478061012,1.3198266711570925,0.14277257664900866,12.1,54890.0,24634.0,8.9,33.1,69.9,8.3,69.2,76.1,14.8,15.1,30.2,23.8,37.3,4.4,81.2787296280819,18.171054464410087,41.18261596322608,0.8357709987463435,0.8357709987463435,1.0447137484329294,2.50731299623903,0.1392951664577239,0.0,0.0,0.1392951664577239,1571,51.1,0.022230028033223038,0.03032718926316409,0.023961890486871154,0.0026403209637376676,-0.03489125316986244,-0.0009095373574063886,0.011045523339511856,0.018920061297191707,-0.012970010166804527,-0.0850881899996282,0.014385070495610665,-0.006482544533502493,-0.010273406085333607,-0.007206897668667343,0.007963636574968484,-0.00842543712515008,0.0028922240220636028,0.044219919107076115,0.0003335961616014133,0.009521159945244821,0.0014618314457888603,-0.002930859008840738,0.06688624719092791,-0.03037574026221516,-0.013022394047055259,0.00712589556401837
Ida,Iowa,1.7561832284501682,1.5030814051808323,0.25310182326933583,1.9,62841.0,35471.0,7.7,26.9,58.7,7.9,78.9,81.7,15.4,9.5,36.9,23.7,37.3,3.9,93.85335870042442,5.4148982877213525,43.05575881750329,23.05329233362914,39.71861827938234,15.36798380141942,149.06839148187296,1.979514457211992,1.866635296567505,0.1194074143697366,2.232968335320813,1002,32.6,0.009550592643688113,0.053459998697113216,0.04309664187940027,0.006581536342664199,-0.0022290108042452915,0.018112443707958805,-0.0017963096778152723,0.045831810906443754,0.001862966793748608,-0.03524551751913053,0.020028317927003207,0.026839663255333046,-0.016858062277835643,0.004475720236940814,-0.0013903603050195849,0.02836162637212859,0.028277448125880032,0.18173879675269158,0.004915145102344363,0.001500687325698173,-0.0050113552935051615,0.011517352900219926,-0.23146633707588035,0.047033485612660325,0.0492890620938782,-0.05388328523209006
Quay,New Mexico,2.1151586368977675,1.8257211234940618,0.2894375134037057,4.5,43698.0,27087.0,9.6,31.8,81.2,10.4,65.6,76.1,18.5,16.1,38.5,31.3,36.0,5.5,90.49353701527616,9.917743830787307,63.33725029377203,2.240327714849845,7.3204162689746335,1.5084169120813302,8.995198035473315,0.117508813160987,0.1928502792945795,0.0,0.0,253,8.2,0.026358024738889787,0.025988413269492097,0.03561600518623464,0.0007065634735954738,-0.0530292216807292,0.025348074159651707,0.04250681051352052,0.05318778692535987,0.010928125959743688,0.031099072947718045,0.0212224737577358,0.02123670820116006,0.006081374167668949,-0.009943162808062643,0.030618413121064784,0.006215829509142427,-0.008186339822073741,0.2906953450149103,0.015079869121976706,-0.0029754278940683845,-0.015551945530152995,-0.015442040565681502,0.06443531254069562,0.00592941249965098,-0.00987167234808182,-0.041021027655857537
Knox,Tennessee,1.3661720617813364,1.0795512150508502,0.28662084673048627,3.6,71662.0,41957.0,9.2,33.0,59.8,6.2,75.6,86.5,16.1,11.3,33.4,22.3,37.5,3.0,88.49838915531019,8.150694370931694,30.31863366815201,2.0198041641987152,4.793009711289512,1.5892640069976562,7.2025646537497785,0.009097520647398,0.0049521341490289,0.0,0.0237653770278739,2231,72.5,0.018604542291962334,-0.009872529075748024,-0.012979014154656939,0.0006024422131009444,-0.013658070973141827,-0.009169779151374156,-0.006738438428265674,-0.005400167818206533,-0.00036825057265336167,0.008698140472277573,-0.0021563856585187177,-0.003934040624205382,-0.004045851648188912,0.006783491874206077,-0.0014389740494139599,0.0035126603040181526,-0.0006671848129811859,-0.16204380860724277,0.0043131517534324105,0.00284356284381532,-0.002151256419935017,0.0070712595127482986,0.03784809469056708,-0.006388878338922219,-0.020449765441125593,-0.017752081821256916
Woodward,Oklahoma,1.8047826740863289,1.3858247618150077,0.4189579122713212,4.8,65060.0,35404.0,13.8,36.3,77.7,7.3,74.1,81.3,18.5,11.8,32.4,33.4,42.0,3.5,84.47385571765179,12.758810848749183,31.2077004060761,1.6693542288410983,2.6773389176101,0.9538323856042072,14.537010302743424,0.4090290576110922,0.138125103211585,0.0,0.1659997724519747,1362,44.3,0.01752509030439557,0.02248999797369236,0.02450466529410999,0.004734012768878801,0.0007624459531923293,0.000719602614822438,0.00851230088173758,-0.002410679751677698,0.005779122445416278,0.027157006347241934,-0.0005627108490437641,-0.004870576006211387,0.03643854712674917,0.0892036771001316,-0.000323605379064202,0.0029627355726330675,0.0034171230114924396,-0.18513368416470116,0.00844559396931035,0.015592493475547895,-0.0009539872935458846,-1.1122213650553496e-05,0.04351257649261046,0.007408923003303862,-0.014395705527315951,0.006832571974392259
Hamilton,New York,0.0,0.9875675625234712,0.9875675625234712,5.4,68950.0,41820.0,4.3,26.9,59.9,11.1,76.5,89.7,17.8,9.1,28.3,25.8,37.3,5.3,96.39905548996458,3.8567493112947657,50.15741833923653,73.49360586304724,121.00408291173488,72.55187348578208,307.22355883572874,0.4224178960264138,0.7632736669145951,0.0,1.2922204857055002,2393,77.8,0.014436619253318331,-0.02098094234144295,-0.1370138324772541,-0.0003737029518942346,-0.0784688109078673,-0.033998320116062956,-0.018481383943549683,-0.01048880097625332,0.011053878566893584,0.0017092286850237308,-0.0029561765302071213,-0.019590616646782855,-0.012863972917496719,-0.017856031164880597,0.0062468318018679,0.0007212196427678876,0.006266613694210024,0.08161992246234846,0.002782696912586192,0.0228594021647995,0.01764619308957119,-0.032200036285781955,0.00431684570936458,-0.009175103576872472,-0.03559364634210404,-0.020538858971388695
Talladega,Alabama,0.7395355716609969,1.4936809832144788,0.7541454115534819,8.1,56249.0,29774.0,11.5,41.2,82.7,9.0,80.2,84.1,18.2,14.1,39.5,31.4,42.6,4.9,88.2894542227481,8.086821476113002,44.009761869545926,11.440341705234326,24.50364993646112,5.324917351937333,61.65504628483895,0.024911668671049,0.027179341027823,0.0175315109756477,0.0706841499110196,1030,33.5,0.005316276262212605,0.016260276096080134,0.008223762933560428,-0.0008754346979673851,0.02786603573388606,0.023299131695991352,0.010027557211855677,-0.004862993107480214,-0.00444851031051338,0.01865568447700493,0.0024554925047854817,0.018802895712538667,0.009885561101449707,0.04219300915149279,0.004797676318119214,0.0028835186315943704,-0.002072333497254639,0.1134980954731109,-0.00013980123201375928,-0.00940001393625245,-0.028180466455005205,0.0037140301349769395,-0.000570866531927196,-0.015166016324792128,-0.00960941884622298,-0.00736051197531043
Scott,Missouri,0.5542505740452374,1.4315981251581735,0.8773475511129362,3.2,58847.0,32341.0,11.6,34.9,80.0,7.0,77.5,80.1,21.4,12.0,31.6,30.3,43.4,4.6,87.22056533558553,11.668294227876164,40.36263823273246,8.004117237624124,21.59730314696008,5.279657680719016,50.23365191714337,0.0909561684049083,0.1389177957366042,0.0423491830891823,0.2489120133387042,1221,39.7,0.020758748945492633,0.01737011367223232,0.010076860736641314,-0.00011350221830774101,-0.02068096863672089,0.003930235343098756,-0.0007199065709109075,-0.012920485848947724,0.006384217045095363,0.045756118406250754,-0.005057918077107002,-0.006345720699313241,-0.0024610807928915394,0.05294135321107081,0.008162740766477352,0.001851446317305679,-0.0009736326161778166,0.010043758444125257,-0.00045328628019261895,-0.004417940848596227,-0.017935787935736868,0.003241293278246725,0.040781715213090465,0.006203044060763876,0.0012799921422641854,0.006408371410361123
Gloucester,Virginia,1.2232568589759591,1.1972375800913522,0.026019278884606978,3.3,83689.0,40924.0,5.3,37.1,59.6,5.6,80.2,86.6,15.5,13.2,31.4,20.6,37.1,2.9,92.21609206880196,3.844521556781586,36.877449634271166,19.90122842813173,24.022174388360632,7.548858452614188,55.46006650067352,0.0209755948890477,0.0376840715513367,0.0403946010456765,0.1126185566465391,1980,64.4,0.01982719361486476,-0.03370157320967262,-0.013570357879278032,0.0029993754598690997,0.0013320570255684477,-0.009698246213890132,-0.002777463285021197,-0.005335729609911503,-0.003477773903916531,-0.033669204282295,0.002422752260350522,-0.004538308888723812,-0.006876741586538567,0.005215040034609267,-0.0015663060661851617,0.003214369669461355,0.0054326280964044765,-0.04942124434632789,0.0015588165775128027,-0.0005834917380093458,-0.0046615365615883045,0.00254456689834744,0.03650882082770796,-0.0018480446154472275,0.018831676367574747,0.0005879587553268216
